"markers","BRCA","COAD","COADREAD","GBMLGG","KIPAN","KIRC","KIRP","LGG","LUAD","LUSC","OV","READ","UCEC"
"DDX21",NA,NA,0.00257720639437331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DHX37",NA,NA,0.00207426162019397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DPY19L2P1",NA,NA,0.0032230417877972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DUSP28",NA,NA,0.0018349087425491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAM130A1",NA,NA,5.30557613452887e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FBXO44",NA,NA,0.000609718231260659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GGH",NA,NA,0.00114505224108885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GH1",NA,NA,0.000467964507008034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GP1BA",NA,NA,0.00300143105392758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GSG1",NA,NA,0.0033448022057545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTF2H5",NA,NA,0.00138160608645843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GTF2I",NA,NA,0.00292209181489,NA,NA,NA,NA,NA,NA,NA,NA,0.0143058784354296,NA
"HIBADH",NA,NA,0.00109403684295184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCNJ3",NA,NA,0.00292517039472451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KCTD5",NA,NA,0.00318749828098597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LGMN",NA,NA,0.0024581876619103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIMK1",NA,NA,0.00232463793901616,NA,NA,NA,0.00815097159350264,NA,NA,NA,NA,NA,NA
"LOC126520",NA,NA,0.00269159553681808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MANBAL",NA,NA,0.00341679301335207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MARCH5",NA,NA,0.00324992205705565,NA,NA,NA,NA,NA,NA,NA,NA,0.0105555402947765,NA
"MEA1",NA,NA,0.0024384876433442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MGC13008",NA,NA,0.000770888081399801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NFATC2",NA,NA,0.0015836586621476,NA,NA,NA,NA,NA,NA,NA,NA,0.00229023406464413,NA
"NIT2",NA,NA,0.000769047811040258,NA,NA,NA,NA,NA,NA,NA,NA,0.0105555402947765,NA
"NPEPL1",NA,NA,0.000753115905364199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OR6A2",NA,NA,0.00321763759957916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PANX2",NA,NA,0.000899326657478272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLOD1",NA,NA,0.00319111985733134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLSCR3",NA,NA,0.00207466208761564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRKAG3",NA,NA,0.000865337582761527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRKCI",NA,NA,0.00113350335031459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRPF38A",NA,NA,0.00137107423557015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTK2B",NA,NA,0.00287372749039982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RFXDC2",NA,NA,0.000455548003058692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHOD",NA,NA,0.00103168230665773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RNF141",NA,NA,0.0026502467653986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC22A16",NA,NA,0.00175306670847808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMOX",NA,NA,0.00192649958652091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMUG1",NA,NA,0.000652348790403767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPAG4",NA,NA,0.000300257967846385,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760649772677968
"SYNGAP1",NA,NA,0.00306063980995008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SYT5",NA,NA,0.00224975485595447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TGM5",NA,NA,0.00234264899078107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"THRA",NA,NA,0.00350181988337173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TIMP1",NA,NA,0.00212896185871336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TMEM155",NA,NA,0.00240290587111458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ULK1",NA,NA,0.00160691412738934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UNQ9391",NA,NA,0.00133506985247056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VPS41",NA,NA,0.00277022314521058,NA,NA,0.00140759877047836,NA,NA,NA,NA,NA,NA,NA
"WBSCR28",NA,NA,0.00200900239949497,NA,NA,NA,NA,NA,NA,NA,NA,0.00229023406464413,NA
"ZNF26",NA,NA,0.00167034257910326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF420",NA,NA,0.00103580036917306,NA,NA,NA,NA,NA,NA,NA,NA,0.00558098413683927,NA
"ZNF792",NA,NA,0.0010860774108723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF92",NA,NA,0.00228038583761458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACADM",NA,NA,NA,0.000845627388257442,NA,NA,NA,0.000845627388257442,NA,NA,NA,NA,NA
"ARFGEF1",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"ATF7",NA,NA,NA,0.00100607133526576,NA,NA,NA,0.00100607133526576,NA,NA,NA,NA,NA
"BZRAP1",NA,NA,NA,0.0032204795857117,NA,NA,NA,0.0032204795857117,NA,NA,NA,NA,NA
"C12orf24",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"C5",NA,NA,NA,0.000845627388257442,NA,NA,NA,0.000845627388257442,NA,NA,NA,NA,NA
"C6orf159",NA,NA,NA,0.00177251302584736,NA,NA,NA,0.00177251302584736,NA,NA,NA,NA,NA
"CBX8",NA,NA,NA,3.00058261444303e-05,NA,NA,NA,3.00058261444303e-05,NA,NA,NA,NA,NA
"CCL25",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"CDH18",NA,NA,NA,0.00304106944183657,NA,NA,NA,0.00304106944183657,NA,NA,NA,NA,NA
"CDKL1",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"CENTG1",NA,NA,NA,0.00120187720581288,NA,NA,NA,0.00120187720581288,NA,NA,NA,NA,NA
"CEP70",NA,NA,NA,0.000312386679207188,NA,NA,NA,0.000312386679207188,NA,NA,NA,NA,NA
"CISD1",NA,NA,NA,0.0028154534755287,NA,NA,NA,0.0028154534755287,NA,NA,NA,NA,NA
"CLTA",NA,NA,NA,0.00120187720581288,NA,NA,NA,0.00120187720581288,NA,NA,NA,NA,NA
"COPB2",NA,NA,NA,0.00419178073588533,NA,NA,NA,0.00419178073588533,NA,NA,NA,NA,NA
"CUL3",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"CXorf23",NA,NA,NA,0.00250906854051447,NA,NA,NA,0.00250906854051447,NA,NA,NA,NA,NA
"DDEF1",NA,NA,NA,0.00320817441720489,NA,NA,NA,0.00320817441720489,NA,NA,NA,NA,NA
"DDI2",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"DDX19A",NA,NA,NA,0.00224782654183897,NA,NA,NA,0.00224782654183897,NA,NA,NA,NA,NA
"DHX29",NA,NA,NA,0.00243309150928173,NA,NA,NA,0.00243309150928173,NA,NA,NA,NA,NA
"DPY19L3",NA,NA,NA,0.00256778117166112,NA,NA,NA,0.00256778117166112,NA,NA,NA,NA,NA
"EFHA2",NA,NA,NA,0.000485404051289939,NA,NA,NA,0.000485404051289939,NA,NA,NA,NA,NA
"EGR3",NA,NA,NA,0.00315141640073269,NA,NA,NA,0.00315141640073269,NA,NA,NA,NA,NA
"EMILIN3",NA,NA,NA,0.00126833402869786,NA,NA,NA,0.00126833402869786,NA,NA,NA,NA,NA
"ERCC1",NA,NA,NA,0.00363107825026499,NA,NA,NA,0.00363107825026499,NA,NA,NA,NA,NA
"ERCC5",NA,NA,NA,0.00324897895088361,NA,NA,NA,0.00324897895088361,NA,NA,NA,NA,NA
"FLJ10241",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"FLJ14803",NA,NA,NA,0.00411579731940148,NA,NA,NA,0.00411579731940148,NA,NA,NA,NA,NA
"FLJ25801",NA,NA,NA,0.00217097111453934,NA,NA,NA,0.00217097111453934,NA,NA,NA,NA,NA
"FLJ37543",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"FUT1",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"GALNTL1",NA,NA,NA,0.00294234377301739,NA,NA,NA,0.00294234377301739,NA,NA,NA,NA,NA
"GAS8",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"GCM2",NA,NA,NA,0.00292408382080456,NA,NA,NA,0.00292408382080456,NA,NA,NA,NA,NA
"GJB5",NA,NA,NA,0.00217097111453934,NA,NA,NA,0.00217097111453934,NA,NA,NA,NA,NA
"GNAT1",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"GNG12",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"GTF2H1",NA,NA,NA,0.00070401356093619,NA,NA,NA,0.00070401356093619,NA,NA,NA,NA,NA
"GUSBL1",NA,NA,NA,0.00315141640073269,NA,NA,NA,0.00315141640073269,NA,NA,NA,NA,NA
"HK2",NA,NA,NA,0.000268775825989054,NA,NA,NA,0.000268775825989054,NA,NA,NA,NA,NA
"HMG1L1",NA,NA,NA,0.000151690904386825,NA,NA,NA,0.000151690904386825,NA,NA,NA,NA,NA
"HMGB1",NA,NA,NA,0.00129863789735529,NA,NA,NA,0.00129863789735529,NA,NA,NA,NA,NA
"HNRPUL1",NA,NA,NA,0.00126833402869786,NA,NA,NA,0.00126833402869786,NA,NA,NA,NA,NA
"HRC",NA,NA,NA,0.00292408382080456,NA,NA,NA,0.00292408382080456,NA,NA,NA,NA,NA
"HS3ST2",NA,NA,NA,0.00304048953420022,NA,NA,NA,0.00304048953420022,NA,NA,NA,NA,NA
"HSBP1",NA,NA,NA,0.00293478013304938,NA,NA,NA,0.00293478013304938,NA,NA,NA,NA,NA
"INTS1",NA,NA,NA,0.00158035560124592,NA,NA,NA,0.00158035560124592,NA,NA,NA,NA,NA
"KIAA1627",NA,NA,NA,0.00393335738969991,NA,NA,NA,0.00393335738969991,NA,NA,NA,NA,NA
"KIAA1797",NA,NA,NA,0.00235933172001579,NA,NA,NA,0.00235933172001579,NA,NA,NA,NA,NA
"KIR3DX1",NA,NA,NA,0.00100781719988552,NA,NA,NA,0.00100781719988552,NA,NA,NA,NA,NA
"LOC388969",NA,NA,NA,0.00175235457935463,NA,NA,NA,0.00175235457935463,NA,NA,NA,NA,NA
"LPO",NA,NA,NA,0.00389806142044324,NA,NA,NA,0.00389806142044324,NA,NA,NA,NA,NA
"LYVE1",NA,NA,NA,0.00304589974017277,NA,NA,NA,0.00304589974017277,NA,NA,NA,NA,NA
"MAGEE1",NA,NA,NA,0.0032204795857117,NA,NA,NA,0.0032204795857117,NA,NA,NA,NA,NA
"MGAM",NA,NA,NA,0.00377186843007493,NA,NA,NA,0.00377186843007493,NA,NA,NA,NA,NA
"MRPL1",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"MRPL15",NA,NA,NA,0.00363107825026499,NA,NA,NA,0.00363107825026499,NA,NA,NA,NA,NA
"MUTED",NA,NA,NA,0.00411579731940148,NA,NA,NA,0.00411579731940148,NA,NA,NA,NA,NA
"MYCBP2",NA,NA,NA,0.00194954624177812,NA,NA,NA,0.00194954624177812,NA,NA,NA,NA,NA
"NADK",NA,NA,NA,0.000485404051289939,NA,NA,NA,0.000485404051289939,NA,NA,NA,NA,NA
"NANP",NA,NA,NA,0.000564616943443341,NA,NA,NA,0.000564616943443341,NA,NA,NA,NA,NA
"NCAPG2",NA,NA,NA,0.00353830805885702,NA,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"NCBP2",NA,NA,NA,0.00389144448791046,NA,0.00143988452296095,NA,0.00389144448791046,NA,NA,NA,NA,NA
"NUTF2",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"OR5D16",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"PCYOX1L",NA,NA,NA,0.00229395928272613,NA,NA,NA,0.00229395928272613,NA,NA,NA,NA,NA
"PDE1A",NA,NA,NA,0.00304106944183657,NA,NA,NA,0.00304106944183657,NA,NA,NA,NA,NA
"PIAS2",NA,NA,NA,0.00235933172001579,NA,NA,NA,0.00235933172001579,NA,NA,NA,NA,NA
"PLEKHA1",NA,NA,NA,0.00377186843007493,NA,NA,NA,0.00377186843007493,NA,NA,NA,NA,NA
"PNRC2",NA,NA,NA,0.00377186843007493,NA,NA,NA,0.00377186843007493,NA,NA,NA,NA,NA
"PRDM12",NA,NA,NA,0.00377186843007493,NA,NA,NA,0.00377186843007493,NA,NA,NA,NA,NA
"PTPLA",NA,NA,NA,0.00294234377301739,NA,NA,NA,0.00294234377301739,NA,NA,NA,NA,NA
"RBP5",NA,NA,NA,0.00226497754554278,NA,NA,NA,0.00226497754554278,NA,NA,NA,NA,NA
"RCVRN",NA,NA,NA,0.000485404051289939,NA,NA,NA,0.000485404051289939,NA,NA,NA,NA,NA
"RER1",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"RNF41",NA,NA,NA,0.0032204795857117,NA,NA,NA,0.0032204795857117,NA,NA,NA,NA,NA
"RPGRIP1L",NA,NA,NA,0.00353830805885702,0.00205305224761276,NA,NA,0.00353830805885702,NA,NA,NA,NA,NA
"RWDD4A",NA,NA,NA,0.00131873926892268,NA,NA,NA,0.00131873926892268,NA,NA,NA,NA,NA
"SERBP1",NA,NA,NA,0.00414416769151416,NA,NA,NA,0.00414416769151416,NA,NA,NA,NA,NA
"SH2D4A",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"SIPA1L3",NA,NA,NA,0.00120187720581288,NA,NA,NA,0.00120187720581288,NA,NA,NA,NA,NA
"SLC6A9",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"SRP19",NA,NA,NA,0.00252582209287266,NA,NA,NA,0.00252582209287266,NA,NA,NA,NA,NA
"SYF2",NA,NA,NA,0.000485404051289939,NA,NA,NA,0.000485404051289939,NA,NA,NA,NA,NA
"SYS1",NA,NA,NA,0.00291630497975337,NA,NA,NA,0.00291630497975337,NA,NA,NA,NA,NA
"TBX19",NA,NA,NA,0.00315141640073269,NA,NA,NA,0.00315141640073269,NA,NA,NA,NA,NA
"TMC2",NA,NA,NA,0.00358860170593389,NA,NA,NA,0.00358860170593389,NA,NA,NA,NA,NA
"TMEM107",NA,NA,NA,0.00176174523951222,NA,NA,NA,0.00176174523951222,NA,NA,NA,NA,NA
"TPSAB1",NA,NA,NA,0.00177321028746658,NA,NA,NA,0.00177321028746658,NA,NA,NA,NA,NA
"TYK2",NA,NA,NA,0.00075007422499429,NA,NA,NA,0.00075007422499429,NA,NA,NA,NA,NA
"VIPR1",NA,NA,NA,0.00219921687866109,NA,NA,NA,0.00219921687866109,NA,NA,NA,NA,NA
"WDR34",NA,NA,NA,0.00259705579527159,NA,NA,NA,0.00259705579527159,NA,NA,NA,NA,NA
"WDR73",NA,NA,NA,0.00367135868588853,NA,NA,NA,0.00367135868588853,NA,NA,NA,NA,NA
"ZFP41",NA,NA,NA,0.00116341425791133,NA,NA,NA,0.00116341425791133,NA,NA,NA,NA,NA
"ZNF383",NA,NA,NA,0.000845627388257442,NA,NA,NA,0.000845627388257442,NA,NA,NA,NA,NA
"ZNF574",NA,NA,NA,0.00195241896358278,NA,NA,NA,0.00195241896358278,NA,NA,NA,NA,NA
"ZNF701",NA,NA,NA,0.00363107825026499,NA,NA,NA,0.00363107825026499,NA,NA,NA,NA,NA
"ALG3",NA,NA,NA,NA,0.00197496325279145,NA,NA,NA,NA,NA,NA,NA,NA
"ARHGAP20",NA,NA,NA,NA,0.00297521629919995,NA,NA,NA,NA,NA,NA,NA,NA
"ARL5A",NA,NA,NA,NA,0.00316032750078699,NA,NA,NA,NA,NA,NA,NA,NA
"ATIC",NA,NA,NA,NA,0.00286465794317803,NA,NA,NA,NA,NA,0.000615464262151644,NA,NA
"ATPIF1",NA,NA,NA,NA,0.00115224857425444,NA,NA,NA,NA,NA,NA,NA,NA
"BMP5",NA,NA,NA,NA,0.00253946516733838,NA,NA,NA,NA,NA,NA,NA,NA
"BMPR2",NA,NA,NA,NA,0.0011042075422758,NA,NA,NA,NA,NA,NA,NA,NA
"BUD13",NA,NA,NA,NA,0.00191718989019762,NA,NA,NA,NA,NA,NA,NA,NA
"C14orf93",NA,NA,NA,NA,0.000925292361342311,NA,NA,NA,NA,NA,NA,NA,NA
"C17orf46",NA,NA,NA,NA,0.00325466429564103,NA,NA,NA,NA,NA,NA,NA,NA
"C18orf23",NA,NA,NA,NA,0.00245893396580876,0.00241880768114,NA,NA,NA,NA,NA,NA,NA
"C1orf34",NA,NA,NA,NA,8.93273655582227e-05,0.00132138432354867,NA,NA,NA,NA,NA,NA,NA
"C1orf78",NA,NA,NA,NA,0.00171712577217875,NA,NA,NA,NA,NA,NA,NA,NA
"C21orf86",NA,NA,NA,NA,0.000730874464622056,0.0025141684426877,NA,NA,NA,NA,NA,NA,NA
"C9orf3",NA,NA,NA,NA,0.000855015994607022,NA,NA,NA,NA,NA,NA,NA,NA
"CAD",NA,NA,NA,NA,0.00209555741742373,0.00350841736479346,NA,NA,NA,NA,NA,NA,NA
"CCDC40",NA,NA,NA,NA,0.00244307680326872,0.000719894931233034,NA,NA,NA,NA,NA,NA,NA
"CCNG2",NA,NA,NA,NA,0.00196221460443091,NA,NA,NA,NA,NA,NA,NA,NA
"CCT3",NA,NA,NA,NA,0.000511158504990505,0.000470355200555939,NA,NA,NA,NA,NA,NA,NA
"CENPT",NA,NA,NA,NA,0.00152357469014763,NA,NA,NA,NA,NA,NA,NA,NA
"CHD6",NA,NA,NA,NA,0.00180898165558885,NA,NA,NA,NA,NA,NA,NA,NA
"CXorf56",NA,NA,NA,NA,0.00230558369758083,NA,NA,NA,NA,NA,NA,NA,NA
"CYP11B1",NA,NA,NA,NA,0.00235214417835139,NA,NA,NA,NA,NA,NA,NA,NA
"DBI",NA,NA,NA,NA,0.00178724310159828,NA,NA,NA,NA,NA,NA,NA,NA
"DCAKD",NA,NA,NA,NA,0.00330965443482989,NA,NA,NA,NA,NA,NA,NA,NA
"DKFZp434K191",NA,NA,NA,NA,0.00111590616056156,NA,NA,NA,NA,NA,NA,NA,NA
"DNA2L",NA,NA,NA,NA,0.00106034062530691,NA,NA,NA,NA,NA,NA,NA,NA
"DNAJC18",NA,NA,NA,NA,0.00238011360405155,0.000990953775354186,NA,NA,NA,NA,NA,NA,NA
"DYM",NA,NA,NA,NA,0.00294384557157623,NA,NA,NA,NA,NA,NA,NA,NA
"EID1",NA,NA,NA,NA,0.000970912774596377,NA,NA,NA,NA,NA,NA,NA,NA
"FABP4",NA,NA,NA,NA,0.00172812186924198,NA,NA,NA,NA,NA,NA,NA,NA
"FCRL5",NA,NA,NA,NA,0.000767248531346132,0.00142887994766949,NA,NA,NA,NA,NA,NA,0.0100207877388093
"FGF12",NA,NA,NA,NA,0.0011777760324988,0.00250775901870282,NA,NA,NA,NA,NA,NA,NA
"FGF7",NA,NA,NA,NA,0.00164020883124494,NA,NA,NA,NA,NA,NA,NA,NA
"FGFR2",NA,NA,NA,NA,0.00231398176437725,0.00138405669028896,NA,NA,NA,NA,NA,NA,NA
"FLJ32065",NA,NA,NA,NA,0.00275511083515378,0.0038211173906566,NA,NA,NA,NA,NA,NA,NA
"FREQ",NA,NA,NA,NA,0.0025258293144983,NA,NA,NA,NA,NA,NA,NA,NA
"GART",NA,NA,NA,NA,0.00128503229024957,0.00128539335124267,NA,NA,NA,NA,NA,NA,NA
"GCS1",NA,NA,NA,NA,0.00228588765424698,NA,NA,NA,NA,NA,NA,NA,NA
"GDF9",NA,NA,NA,NA,0.000249326955473861,0.00120830806000471,NA,NA,NA,NA,NA,NA,NA
"GPR116",NA,NA,NA,NA,0.000712247144856515,0.00199853748434642,NA,NA,NA,NA,NA,NA,NA
"GPR176",NA,NA,NA,NA,0.00335274980852751,NA,NA,NA,NA,NA,NA,NA,NA
"HAPLN2",NA,NA,NA,NA,0.00335811449702972,NA,NA,NA,NA,NA,NA,NA,NA
